cross_validation; iteration; train_size; num_stages; alpha; overage_cost; eoh_underage; method; radius; train_time; train_mean; train_std; train_valid; test_mean; test_std; test_valid
AV;47; 10; 5; 0.000000;0.040000;2.000000; AFF; 0.001000; 0.107660; 29.494508;305.975489;1.000000; 39.942996;-nan;0.984500
AV;47; 10; 5; 0.000000;0.040000;2.000000; AFF; 0.010000; 0.074868; 29.499135;305.973855;1.000000; 39.937329;-nan;0.984500
AV;47; 10; 5; 0.000000;0.040000;2.000000; AFF; 0.100000; 0.093818; 29.545412;304.976229;1.000000; 39.881095;-nan;0.984700
AV;47; 10; 5; 0.000000;0.040000;2.000000; AFF; 0.316200; 0.103389; 29.656578;302.660866;1.000000; 39.749081;-nan;0.985900
AV;47; 10; 5; 0.000000;0.040000;2.000000; AFF; 1.000000; 0.073442; 30.008175;296.064013;1.000000; 39.365681;-nan;0.988300
AV;47; 10; 5; 0.000000;0.040000;2.000000; AFF; 1.778300; 0.101500; 30.408362;289.212033;1.000000; 38.993876;-nan;0.991700
AV;47; 10; 5; 0.000000;0.040000;2.000000; AFF; 3.162300; 0.095388; 31.120670;276.352130;1.000000; 38.510591;151.524751;0.996600
AV;47; 10; 5; 0.000000;0.040000;2.000000; AFF; 5.623400; 0.102599; 32.411999;272.133056;1.000000; 38.194746;435.563977;0.999200
AV;47; 10; 5; 0.000000;0.040000;2.000000; AFF; 10.000000; 0.119353; 34.310199;408.499204;1.000000; 37.583217;411.101033;1.000000
AV;47; 10; 5; 0.000000;0.040000;2.000000; AFF; 17.783000; 0.113929; 37.867505;442.499266;1.000000; 40.716598;-nan;1.000000
AV;47; 10; 5; 0.000000;0.040000;2.000000; AFF; 31.623000; 0.099261; 50.719025;40.307568;1.000000; 52.158251;208.296550;1.000000
AV;47; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.000000; 0.179670; 23.630457;1340.050559;1.000000; 143.446316;-nan;0.567200
AV;47; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.001000; 1.207852; 23.632208;1340.049887;1.000000; 141.670027;-nan;0.665100
AV;47; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.010000; 1.131066; 23.648121;1339.424466;1.000000; 140.680480;-nan;0.665600
AV;47; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.100000; 0.828480; 23.795795;1687.594175;1.000000; 50.064001;-nan;0.868100
AV;47; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.316200; 0.921233; 23.859287;1592.540235;1.000000; 38.637021;-nan;0.922300
AV;47; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 1.000000; 0.794452; 24.017018;1427.368102;1.000000; 37.577729;-nan;0.934000
AV;47; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 1.778300; 0.823023; 24.272218;827.543957;1.000000; 36.933201;313.307575;0.942800
AV;47; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 3.162300; 0.949413; 24.706231;865.539427;1.000000; 34.821615;-nan;0.957200
AV;47; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 5.623400; 1.032224; 25.498485;1067.396412;1.000000; 33.818536;-nan;0.970100
AV;47; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 10.000000; 1.147797; 27.813173;1233.224108;1.000000; 32.861512;-nan;0.994100
AV;47; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 17.783000; 1.519091; 30.161382;1142.860140;1.000000; 33.000424;397.213883;1.000000
AV;47; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 31.623000; 2.156905; 36.301278;361.177934;1.000000; 38.018013;197.712177;1.000000
AV;47; 10; 5; 0.500000;0.040000;2.000000; AFF; 0.000000; 0.013427; 28.049344;1019.333361;1.000000; 90.658534;-nan;0.783600
AV;47; 10; 5; 0.500000;0.040000;2.000000; AFF; 0.001000; 0.081327; 28.049946;1019.333066;1.000000; 90.656461;-nan;0.783600
AV;47; 10; 5; 0.500000;0.040000;2.000000; AFF; 0.010000; 0.089446; 28.055365;1019.085521;1.000000; 90.637806;-nan;0.783600
AV;47; 10; 5; 0.500000;0.040000;2.000000; AFF; 0.100000; 0.084985; 28.109565;1016.836958;1.000000; 90.451201;-nan;0.784100
AV;47; 10; 5; 0.500000;0.040000;2.000000; AFF; 0.316200; 0.101984; 28.239893;1011.395027;1.000000; 90.002961;-nan;0.785500
AV;47; 10; 5; 0.500000;0.040000;2.000000; AFF; 1.000000; 0.083516; 28.118608;1199.626525;1.000000; 85.201177;-nan;0.796200
AV;47; 10; 5; 0.500000;0.040000;2.000000; AFF; 1.778300; 0.087510; 28.532584;1173.034313;1.000000; 83.675108;-nan;0.800200
AV;47; 10; 5; 0.500000;0.040000;2.000000; AFF; 3.162300; 0.096272; 29.258408;1159.485403;1.000000; 80.886518;-nan;0.811300
AV;47; 10; 5; 0.500000;0.040000;2.000000; AFF; 5.623400; 0.091361; 30.547148;1118.976943;1.000000; 76.392434;-nan;0.831200
AV;47; 10; 5; 0.500000;0.040000;2.000000; AFF; 10.000000; 0.098021; 32.865637;815.983701;1.000000; 70.210930;-nan;0.858800
AV;47; 10; 5; 0.500000;0.040000;2.000000; AFF; 17.783000; 0.080139; 37.924335;277.007220;1.000000; 69.647883;-nan;0.887600
AV;47; 10; 5; 0.500000;0.040000;2.000000; AFF; 31.623000; 0.091940; 34.819875;10.363397;1.000000; 48.813132;-nan;0.958200
AV;47; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 0.000000; 1.216990; 22.100145;850.331347;1.000000; 146.079010;-nan;0.383400
AV;47; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 0.001000; 1.036029; 22.102596;850.332170;1.000000; 155.938387;-nan;0.480600
AV;47; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 0.010000; 0.967730; 22.124549;849.692709;1.000000; 155.893698;-nan;0.481500
AV;47; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 0.100000; 0.929936; 22.295168;877.160932;1.000000; 135.834375;-nan;0.633800
AV;47; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 0.316200; 0.801105; 22.624102;867.234397;1.000000; 124.664003;-nan;0.652100
AV;47; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 1.000000; 0.899487; 23.054418;100.127419;1.000000; 122.544806;-nan;0.668000
AV;47; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 1.778300; 0.755660; 23.394292;65.652113;1.000000; 118.157181;-nan;0.678600
AV;47; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 3.162300; 0.982609; 24.077854;59.463434;1.000000; 112.585383;-nan;0.696000
AV;47; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 5.623400; 0.709307; 25.435098;48.546885;1.000000; 102.704041;-nan;0.715800
AV;47; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 10.000000; 1.125103; 27.154525;29.831192;1.000000; 89.341213;-nan;0.757600
AV;47; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 17.783000; 1.252828; 29.310600;19.382982;1.000000; 67.974861;-nan;0.829300
AV;47; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 31.623000; 2.178104; 34.182037;9.823441;1.000000; 49.424757;-nan;0.925100
AV;39; 100; 5; 0.000000;0.040000;2.000000; AFF; 0.000000; 0.407284; 35.899883;3341.824324;1.000000; 36.371147;188.235282;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; AFF; 0.001000; 5.941384; 35.900373;3341.804168;1.000000; 36.371575;188.235121;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; AFF; 0.010000; 5.193723; 35.904788;3341.549302;1.000000; 36.375429;188.162640;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; AFF; 0.100000; 4.428355; 35.949049;3340.436892;1.000000; 36.414036;-nan;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; AFF; 0.316200; 4.896638; 36.055427;3343.876225;1.000000; 36.507202;-nan;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; AFF; 1.000000; 4.842631; 36.393021;3306.549375;1.000000; 36.808368;-nan;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; AFF; 1.778300; 5.372362; 37.511821;2650.952329;1.000000; 37.940992;450.085249;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; AFF; 3.162300; 5.049902; 38.151050;2662.849770;1.000000; 38.529842;-nan;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; AFF; 5.623400; 6.103499; 40.128712;2659.051508;1.000000; 40.536659;-nan;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; AFF; 10.000000; 7.359415; 42.299810;2711.479419;1.000000; 42.712631;-nan;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; AFF; 17.783000; 5.133784; 46.116856;2746.612612;1.000000; 46.535154;-nan;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; AFF; 31.623000; 5.088404; 53.463432;2555.232193;1.000000; 53.894068;-nan;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 0.000000; 121.373806; 28.984358;1474.769711;1.000000; 30.756322;-nan;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 0.001000; 59.164783; 28.984543;1474.771270;1.000000; 30.756239;-nan;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 0.010000; 56.570303; 28.986211;1471.600353;1.000000; 30.755489;-nan;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 0.100000; 54.891086; 29.002791;1482.947646;1.000000; 30.748216;-nan;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 0.316200; 38.455892; 29.093003;1744.574329;1.000000; 30.670143;-nan;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 1.000000; 50.213158; 29.245941;1957.324659;1.000000; 30.629686;-nan;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 1.778300; 42.607273; 29.398620;1889.779490;1.000000; 30.637266;284.738789;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 3.162300; 73.704908; 29.678688;1730.463291;1.000000; 30.721304;145.629395;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 5.623400; 66.601804; 30.515476;1512.933108;1.000000; 31.270770;-nan;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 10.000000; 98.248931; 31.964830;1379.121876;1.000000; 32.610479;-nan;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 17.783000; 116.303599; 33.974120;964.326584;1.000000; 34.484966;-nan;1.000000
AV;39; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 31.623000; 146.469774; 38.653991;460.896604;1.000000; 39.059691;357.585360;1.000000
AV;45; 50; 5; 0.500000;0.040000;2.000000; AFF; 0.000000; 0.085312; 49.735813;-nan;1.000000; 49.407496;-nan;0.982100
AV;45; 50; 5; 0.500000;0.040000;2.000000; AFF; 0.001000; 1.353702; 49.736454;-nan;1.000000; 49.407692;-nan;0.982100
AV;45; 50; 5; 0.500000;0.040000;2.000000; AFF; 0.010000; 1.209825; 49.742227;-nan;1.000000; 49.409461;-nan;0.982100
AV;45; 50; 5; 0.500000;0.040000;2.000000; AFF; 0.100000; 1.263367; 49.799951;-nan;1.000000; 49.427431;-nan;0.982400
AV;45; 50; 5; 0.500000;0.040000;2.000000; AFF; 0.316200; 1.256731; 49.938592;-nan;1.000000; 49.472371;-nan;0.982900
AV;45; 50; 5; 0.500000;0.040000;2.000000; AFF; 1.000000; 1.413843; 49.679017;4066.717551;1.000000; 49.402767;-nan;0.982200
AV;45; 50; 5; 0.500000;0.040000;2.000000; AFF; 1.778300; 1.139707; 46.789759;-nan;1.000000; 46.478460;-nan;0.980700
AV;45; 50; 5; 0.500000;0.040000;2.000000; AFF; 3.162300; 1.434777; 47.442317;-nan;1.000000; 46.787095;-nan;0.983500
AV;45; 50; 5; 0.500000;0.040000;2.000000; AFF; 5.623400; 0.997600; 48.642027;-nan;1.000000; 47.445703;-nan;0.988700
AV;45; 50; 5; 0.500000;0.040000;2.000000; AFF; 10.000000; 1.725211; 50.825970;-nan;1.000000; 48.796241;-nan;0.996500
AV;45; 50; 5; 0.500000;0.040000;2.000000; AFF; 17.783000; 1.571105; 54.575137;-nan;1.000000; 52.073057;-nan;0.999900
AV;45; 50; 5; 0.500000;0.040000;2.000000; AFF; 31.623000; 1.930502; 58.262570;-nan;1.000000; 55.699484;-nan;1.000000
AV;45; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 0.000000; 23.424005; 34.762806;4083.544642;0.980000; 44.527666;354.503361;0.923400
AV;45; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 0.001000; 25.648327; 34.763393;4047.849086;1.000000; 44.527486;354.517419;0.923400
AV;45; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 0.010000; 9.826488; 34.768680;4047.647033;1.000000; 44.525855;354.537641;0.923700
AV;45; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 0.100000; 26.561388; 34.819108;3950.985429;1.000000; 43.812651;-nan;0.926900
AV;45; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 0.316200; 12.829208; 34.957055;3491.333739;1.000000; 42.723475;-nan;0.931200
AV;45; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 1.000000; 7.701679; 35.235287;1984.420258;1.000000; 40.615350;-nan;0.938300
AV;45; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 1.778300; 14.504486; 35.417943;1502.395168;1.000000; 40.529364;-nan;0.940400
AV;45; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 3.162300; 13.443267; 35.495064;1889.406859;1.000000; 38.602414;-nan;0.950900
AV;45; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 5.623400; 14.891799; 35.933558;2263.032779;1.000000; 38.481984;439.774546;0.960100
AV;45; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 10.000000; 18.600310; 37.040678;2341.911676;1.000000; 37.875526;-nan;0.975200
AV;45; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 17.783000; 20.995026; 39.948873;2894.579420;1.000000; 39.272057;-nan;0.993700
AV;45; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 31.623000; 27.531984; 44.814902;3433.099168;1.000000; 43.606509;292.344864;1.000000
AV;40; 100; 5; 0.500000;0.040000;2.000000; AFF; 0.000000; 0.611886; 50.000121;-nan;1.000000; 52.437696;-nan;0.997600
AV;40; 100; 5; 0.500000;0.040000;2.000000; AFF; 0.001000; 9.059825; 50.000727;-nan;1.000000; 52.438121;-nan;0.997600
AV;40; 100; 5; 0.500000;0.040000;2.000000; AFF; 0.010000; 5.727347; 50.006177;-nan;1.000000; 52.441943;-nan;0.997600
AV;40; 100; 5; 0.500000;0.040000;2.000000; AFF; 0.100000; 3.726943; 50.060687;-nan;1.000000; 52.480230;-nan;0.997600
AV;40; 100; 5; 0.500000;0.040000;2.000000; AFF; 0.316200; 6.360140; 50.191641;-nan;1.000000; 52.572389;-nan;0.997800
AV;40; 100; 5; 0.500000;0.040000;2.000000; AFF; 1.000000; 7.589522; 50.605909;-nan;1.000000; 52.868622;-nan;0.998400
AV;40; 100; 5; 0.500000;0.040000;2.000000; AFF; 1.778300; 6.527469; 51.077577;-nan;1.000000; 53.216340;-nan;0.998700
AV;40; 100; 5; 0.500000;0.040000;2.000000; AFF; 3.162300; 4.587862; 51.916693;-nan;1.000000; 53.860603;-nan;0.998900
AV;40; 100; 5; 0.500000;0.040000;2.000000; AFF; 5.623400; 5.781583; 53.071879;-nan;1.000000; 54.707937;-nan;0.999800
AV;40; 100; 5; 0.500000;0.040000;2.000000; AFF; 10.000000; 5.673706; 51.308888;-nan;1.000000; 52.167193;403.764164;1.000000
AV;40; 100; 5; 0.500000;0.040000;2.000000; AFF; 17.783000; 5.893992; 53.057163;-nan;1.000000; 53.674448;-nan;1.000000
AV;40; 100; 5; 0.500000;0.040000;2.000000; AFF; 31.623000; 6.187512; 57.991269;-nan;1.000000; 58.578795;-nan;1.000000
AV;40; 100; 5; 0.500000;0.040000;2.000000; LIFTE; 0.000000; 74.397846; 36.263190;-nan;1.000000; 37.292743;-nan;0.988100
AV;40; 100; 5; 0.500000;0.040000;2.000000; LIFTE; 0.001000; 32.901388; 36.263386;-nan;1.000000; 37.292713;-nan;0.988100
AV;40; 100; 5; 0.500000;0.040000;2.000000; LIFTE; 0.010000; 45.502927; 36.265066;-nan;1.000000; 37.292337;-nan;0.988100
AV;40; 100; 5; 0.500000;0.040000;2.000000; LIFTE; 0.100000; 43.794207; 36.289864;-nan;1.000000; 37.295941;-nan;0.988400
AV;40; 100; 5; 0.500000;0.040000;2.000000; LIFTE; 0.316200; 35.178064; 36.344650;-nan;1.000000; 37.323411;-nan;0.988800
AV;40; 100; 5; 0.500000;0.040000;2.000000; LIFTE; 1.000000; 40.844465; 36.481936;-nan;1.000000; 37.340727;-nan;0.989800
AV;40; 100; 5; 0.500000;0.040000;2.000000; LIFTE; 1.778300; 55.979112; 36.620099;-nan;1.000000; 37.360894;-nan;0.991400
AV;40; 100; 5; 0.500000;0.040000;2.000000; LIFTE; 3.162300; 84.571282; 36.829825;-nan;1.000000; 37.340536;-nan;0.993900
AV;40; 100; 5; 0.500000;0.040000;2.000000; LIFTE; 5.623400; 60.818768; 37.238692;1230.976848;1.000000; 37.506204;-nan;0.996400
AV;40; 100; 5; 0.500000;0.040000;2.000000; LIFTE; 10.000000; 61.977928; 38.189817;4543.412707;1.000000; 38.163641;-nan;0.999400
AV;40; 100; 5; 0.500000;0.040000;2.000000; LIFTE; 17.783000; 89.613916; 39.979982;-nan;1.000000; 39.800062;-nan;1.000000
AV;40; 100; 5; 0.500000;0.040000;2.000000; LIFTE; 31.623000; 146.289244; 43.109401;-nan;1.000000; 43.082784;-nan;1.000000
AV;40; 100; 5; 0.000000;0.040000;2.000000; AFF; 0.000000; 0.536685; 37.741447;-nan;1.000000; 38.450518;-nan;1.000000
AV;40; 100; 5; 0.000000;0.040000;2.000000; AFF; 0.001000; 5.659893; 37.742013;-nan;1.000000; 38.451012;-nan;1.000000
AV;40; 100; 5; 0.000000;0.040000;2.000000; AFF; 0.010000; 5.059749; 37.747109;-nan;1.000000; 38.455460;-nan;1.000000
AV;40; 100; 5; 0.000000;0.040000;2.000000; AFF; 0.100000; 3.931944; 37.798067;-nan;1.000000; 38.500216;-nan;1.000000
AV;40; 100; 5; 0.000000;0.040000;2.000000; AFF; 0.316200; 5.806132; 37.920687;-nan;1.000000; 38.609118;-nan;1.000000
AV;40; 100; 5; 0.000000;0.040000;2.000000; AFF; 1.000000; 5.423741; 38.308821;-nan;1.000000; 38.962423;-nan;1.000000
AV;40; 100; 5; 0.000000;0.040000;2.000000; AFF; 1.778300; 6.364279; 38.750594;-nan;1.000000; 39.374792;-nan;1.000000
AV;40; 100; 5; 0.000000;0.040000;2.000000; AFF; 3.162300; 4.654256; 35.513146;-nan;1.000000; 35.760280;-nan;1.000000
AV;40; 100; 5; 0.000000;0.040000;2.000000; AFF; 5.623400; 5.523274; 36.934082;-nan;1.000000; 37.182079;-nan;1.000000
AV;40; 100; 5; 0.000000;0.040000;2.000000; AFF; 10.000000; 5.852945; 40.386825;4132.220784;1.000000; 40.351520;-nan;1.000000
AV;40; 100; 5; 0.000000;0.040000;2.000000; AFF; 17.783000; 5.071331; 45.227490;3929.168827;1.000000; 45.241997;-nan;1.000000
AV;40; 100; 5; 0.000000;0.040000;2.000000; AFF; 31.623000; 5.143547; 52.892295;3287.338715;1.000000; 52.974915;429.722017;1.000000
AV;40; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 0.000000; 79.466381; 30.455012;-nan;1.000000; 30.862819;241.154758;0.997300
AV;40; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 0.001000; 35.192257; 30.455427;-nan;1.000000; 30.862996;241.144719;0.997300
AV;40; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 0.010000; 30.192320; 30.459164;-nan;1.000000; 30.864594;241.122960;0.997300
AV;40; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 0.100000; 33.842464; 30.435593;-nan;1.000000; 30.843360;231.441187;0.996800
AV;40; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 0.316200; 34.821399; 30.522323;-nan;1.000000; 30.884280;227.584396;0.997800
AV;40; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 1.000000; 43.839536; 30.723242;4480.457685;1.000000; 30.920101;110.177004;0.998700
AV;40; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 1.778300; 34.126251; 30.918666;3734.821910;1.000000; 30.849657;-nan;0.999400
AV;40; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 3.162300; 34.700237; 31.368870;3757.620783;1.000000; 31.167172;-nan;1.000000
AV;40; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 5.623400; 52.285110; 32.392921;2470.231702;1.000000; 32.023603;-nan;1.000000
AV;40; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 10.000000; 63.429364; 33.548659;1626.431130;1.000000; 33.052512;206.522316;1.000000
AV;40; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 17.783000; 116.657756; 35.741181;1324.339318;1.000000; 35.196949;-nan;1.000000
AV;40; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 31.623000; 239.320287; 38.914607;1330.038150;1.000000; 38.438976;414.375481;1.000000
AV;47; 25; 5; 0.000000;0.040000;2.000000; AFF; 0.000000; 0.026192; 34.553790;245.874765;1.000000; 35.156325;-nan;1.000000
AV;47; 25; 5; 0.000000;0.040000;2.000000; AFF; 0.001000; 0.312437; 34.554411;238.249449;1.000000; 35.156867;-nan;1.000000
AV;47; 25; 5; 0.000000;0.040000;2.000000; AFF; 0.010000; 0.572888; 34.559999;222.175606;1.000000; 35.161749;-nan;1.000000
AV;47; 25; 5; 0.000000;0.040000;2.000000; AFF; 0.100000; 0.605653; 34.615879;-nan;1.000000; 35.210669;-nan;1.000000
AV;47; 25; 5; 0.000000;0.040000;2.000000; AFF; 0.316200; 0.550091; 34.750126;1154.627351;1.000000; 35.328624;-nan;1.000000
AV;47; 25; 5; 0.000000;0.040000;2.000000; AFF; 1.000000; 0.458602; 35.174820;1497.824943;1.000000; 35.705018;-nan;1.000000
AV;47; 25; 5; 0.000000;0.040000;2.000000; AFF; 1.778300; 0.431987; 35.658382;1750.369698;1.000000; 36.139005;-nan;1.000000
AV;47; 25; 5; 0.000000;0.040000;2.000000; AFF; 3.162300; 0.567076; 36.518706;2216.435905;1.000000; 36.926854;-nan;1.000000
AV;47; 25; 5; 0.000000;0.040000;2.000000; AFF; 5.623400; 0.566104; 35.575483;-nan;1.000000; 36.314471;-nan;1.000000
AV;47; 25; 5; 0.000000;0.040000;2.000000; AFF; 10.000000; 0.637830; 37.036865;-nan;1.000000; 37.812103;158.710136;1.000000
AV;47; 25; 5; 0.000000;0.040000;2.000000; AFF; 17.783000; 0.378608; 40.780315;-nan;1.000000; 41.460099;138.383107;1.000000
AV;47; 25; 5; 0.000000;0.040000;2.000000; AFF; 31.623000; 0.474562; 50.194335;6132.875531;1.000000; 50.417740;312.804895;1.000000
AV;47; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 0.000000; 7.531713; 27.353277;590.502227;1.000000; 50.731558;-nan;0.896500
AV;47; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 0.001000; 3.993118; 27.354042;590.242018;1.000000; 50.728655;-nan;0.896500
AV;47; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 0.010000; 4.250153; 27.364043;590.208167;1.000000; 50.660926;-nan;0.897000
AV;47; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 0.100000; 3.374720; 27.419888;584.148337;1.000000; 50.333075;-nan;0.900700
AV;47; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 0.316200; 3.704458; 27.558252;608.329779;1.000000; 49.280229;-nan;0.906400
AV;47; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 1.000000; 3.786816; 28.221461;678.543882;1.000000; 42.412505;-nan;0.950400
AV;47; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 1.778300; 3.657517; 28.551991;912.494888;1.000000; 35.349823;-nan;0.982800
AV;47; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 3.162300; 3.865749; 28.879460;920.611601;1.000000; 33.721126;-nan;0.989000
AV;47; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 5.623400; 3.629357; 29.606054;933.936657;1.000000; 32.668869;-nan;0.993900
AV;47; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 10.000000; 4.295552; 30.514044;1573.767696;1.000000; 32.042583;-nan;0.999600
AV;47; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 17.783000; 6.391550; 32.957183;1007.032790;1.000000; 34.212410;-nan;1.000000
AV;47; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 31.623000; 9.748830; 36.855138;1437.115542;1.000000; 37.506615;-nan;1.000000
AV;47; 25; 5; 0.250000;0.040000;2.000000; AFF; 0.000000; 0.035017; 38.383834;6516.150345;1.000000; 39.093567;-nan;0.998800
AV;47; 25; 5; 0.250000;0.040000;2.000000; AFF; 0.001000; 0.663197; 38.384409;6515.820538;1.000000; 39.093938;-nan;0.998800
AV;47; 25; 5; 0.250000;0.040000;2.000000; AFF; 0.010000; 0.601976; 38.389583;6514.911487;1.000000; 39.097278;-nan;0.998800
AV;47; 25; 5; 0.250000;0.040000;2.000000; AFF; 0.100000; 0.714317; 38.441321;6663.923985;1.000000; 39.130788;-nan;0.998800
AV;47; 25; 5; 0.250000;0.040000;2.000000; AFF; 0.316200; 0.450855; 38.565593;6667.327804;1.000000; 39.212420;-nan;0.998900
AV;47; 25; 5; 0.250000;0.040000;2.000000; AFF; 1.000000; 0.509147; 38.958508;7074.883490;1.000000; 39.476959;-nan;0.999400
AV;47; 25; 5; 0.250000;0.040000;2.000000; AFF; 1.778300; 0.552054; 38.328900;4250.374412;1.000000; 38.954264;-nan;0.999100
AV;47; 25; 5; 0.250000;0.040000;2.000000; AFF; 3.162300; 0.506631; 39.103255;5121.194080;1.000000; 39.505467;-nan;0.999700
AV;47; 25; 5; 0.250000;0.040000;2.000000; AFF; 5.623400; 0.676455; 40.566509;6274.090557;1.000000; 40.604520;-nan;0.999900
AV;47; 25; 5; 0.250000;0.040000;2.000000; AFF; 10.000000; 0.512987; 43.060694;7984.753466;1.000000; 42.767660;-nan;1.000000
AV;47; 25; 5; 0.250000;0.040000;2.000000; AFF; 17.783000; 0.514372; 45.971601;-nan;1.000000; 45.576388;-nan;1.000000
AV;47; 25; 5; 0.250000;0.040000;2.000000; AFF; 31.623000; 0.337288; 52.801802;8328.343617;1.000000; 52.217280;415.292590;1.000000
AV;47; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 0.000000; 6.286874; 30.315318;2524.519281;1.000000; 48.849524;420.454048;0.872800
